id|code|description|departmentId|type
300774|TERM. LINEA NORTE|TERM. LINEA NORTE|5|
300783|Entrada secadero sur|Entrada secadero sur|5|
300784|Entrada secadero norte|Entrada secadero norte|5|
302425|14-FRC113|14-FRC113|4|
304770|MH 30|MH 30|51|
310730|R8|R8|120|
310731|R6|R6|120|
310732|R15|R15|120|
310733|PF4|PF4|120|
310734|PF5|PF5|120|
312651|Complejo San Lorenzo|Complejo San Lorenzo|120|
313661|22828663|22828663|121|
316654|Preocupacional|Preocupacional|121|
317101|13057370|13057370|121|
317103|17943428|17943428|121|
317104|13715101|13715101|121|
317105|13286732|13286732|121|
317107|16942261|16942261|121|
317108|14057202|14057202|121|
317109|23164749|23164749|121|
317110|8374548|8374548|121|
317111|6181397|6181397|121|
317112|26262991|26262991|121|
317113|22831176|22831176|121|
317114|18563165|18563165|121|
317115|22929618|22929618|121|
317116|20808239|20808239|121|
317118|6603216|6603216|121|
317119|5522306|5522306|121|
317120|11857861|11857861|121|
317121|10410982|10410982|121|
318883|14737148|14737148|121|
318884|21635163|21635163|121|
318885|12948956|12948956|121|
318886|18520161|18520161|121|
318887|18459360|18459360|121|
318888|25971228|25971228|121|
318889|6033906|6033906|121|
318890|8244469|8244469|121|
318891|10899966|10899966|121|
318892|23164968|23164968|121|
318893|22329393|22329393|121|
318894|25616608|25616608|121|
318895|24252478|24252478|121|
318896|12398231|12398231|121|
318898|6182581|6182581|121|
318899|8599549|8599549|121|
318900|5077305|5077305|121|
318901|6045350|6045350|121|
318902|6032807|6032807|121|
318903|23978353|23978353|121|
318904|7624966|7624966|121|
318905|22698066|22698066|121|
318906|13868834|13868834|121|
318907|16942194|16942194|121|
318908|10594228|10594228|121|
318909|6075158|6075158|121|
318910|25531384|25531384|121|
318911|6063526|6063526|121|
318912|16249685|16249685|121|
318913|5078297|5078297|121|
318914|12115106|12115106|121|
318915|16306296|16306296|121|
318919|16982460|16982460|121|
318920|24980757|24980757|121|
318921|6258033|6258033|121|
318922|6064956|6064956|121|
318923|11445678|11445678|121|
318924|20594363|20594363|121|
318925|6022362|6022362|121|
318926|6068079|6068079|121|
318930|16486229|16486229|121|
318931|26603358|26603358|121|
318932|93583684|93583684|121|
318933|22797048|22797048|121|
318936|6054283|6054283|121|
318937|6052295|6052295|121|
318938|21417837|21417837|121|
318939|6054004|6054004|121|
318940|14180479|14180479|121|
318941|7624546|7624546|121|
318942|26005232|26005232|121|
318943|22438819|22438819|121|
318944|93315610|93315610|121|
318945|17098918|17098918|121|
318946|25007246|25007246|121|
318947|6048242|6048242|121|
318948|10188346|10188346|121|
318949|13600743|13600743|121|
318951|16249788|16249788|121|
318952|11949276|11949276|121|
318953|5410330|5410330|121|
318954|7215719|7215719|121|
318955|12748516|12748516|121|
318956|6048900|6048900|121|
318957|12292313|12292313|121|
318958|16604662|16604662|121|
318959|24774671|24774671|121|
318960|13560731|13560731|121|
318961|18480135|18480135|121|
318962|8284768|8284768|121|
318963|10187994|10187994|121|
318964|6038964|6038964|121|
318965|13715336|13715336|121|
318966|12858789|12858789|121|
318967|13752360|13752360|121|
318968|14444068|14444068|121|
318969|11673936|11673936|121|
318970|20598817|20598817|121|
318971|6038580|6038580|121|
318972|20402953|20402953|121|
318973|13245378|13245378|121|
318974|13091934|13091934|121|
318975|16387733|16387733|121|
318976|18244643|18244643|121|
318977|12577038|12577038|121|
318978|22438865|22438865|121|
318979|17444072|17444072|121|
318980|6048703|6048703|121|
318981|23229248|23229248|121|
318982|10930300|10930300|121|
318983|16336888|16336888|121|
318984|12577106|12577106|121|
318985|5954547|5954547|121|
318986|12823737|12823737|121|
318987|6029136|6029136|121|
318988|20971083|20971083|121|
318989|5880309|5880309|121|
318990|6034021|6034021|121|
318991|21041159|21041159|121|
318992|6174855|6174855|121|
318993|21635371|21635371|121|
318994|6186980|6186980|121|
318995|14023042|14023042|121|
318998|22698075|22698075|121|
318999|7822571|7822571|121|
319001|11527083|11527083|121|
319002|13504659|13504659|121|
319004|22010195|22010195|121|
319006|17679007|17679007|121|
319007|6176985|6176985|121|
319008|6179872|6179872|121|
319009|17293009|17293009|121|
319010|6249901|6249901|121|
319011|7067616|7067616|121|
319012|8444660|8444660|121|
319013|10555384|10555384|121|
319014|13868907|13868907|121|
319016|18068679|18068679|121|
319017|17449302|17449302|121|
319018|17758292|17758292|121|
319019|17052183|17052183|121|
319020|6245688|6245688|121|
319021|13245305|13245305|121|
319022|16646026|16646026|121|
319023|6039470|6039470|121|
319024|6064095|6064095|121|
319025|20388353|20388353|121|
319026|5935569|5935569|121|
319027|16149145|16149145|121|
319028|16641363|16641363|121|
319029|6042827|6042827|121|
319030|12042668|12042668|121|
319031|13253577|13253577|121|
319032|11295369|11295369|121|
319033|6181182|6181182|121|
319034|16459431|16459431|121|
319035|14737015|14737015|121|
319036|16464757|16464757|121|
319037|10652435|10652435|121|
319038|14494243|14494243|121|
319039|20146791|20146791|121|
319040|6047904|6047904|121|
319041|24289556|24289556|121|
319042|21824164|21824164|121|
319043|7624274|7624274|121|
319044|23585045|23585045|121|
319045|11107322|11107322|121|
319046|17368402|17368402|121|
319047|6179884|6179884|121|
319048|24567081|24567081|121|
319049|6051386|6051386|121|
319050|23256206|23256206|121|
319051|6184322|6184322|121|
319052|5477336|5477336|121|
319123|23478346|23478346|121|
319124|14087839|14087839|121|
319125|16565018|16565018|121|
319126|23340471|23340471|121|
319127|23790700|23790700|121|
320010|TOPPING 1|TOPPING 1|122|
320011|TOPPING 2|TOPPING 2|122|
320012|TOPPING 3|TOPPING 3|122|
320013|VACIO 1|VACIO 1|122|
320014|VACIO 2|VACIO 2|122|
320015|SALIDA HH-701 N|SALIDA HH-701 N|122|
320016|SALIDA HH-701 S|SALIDA HH-701 S|122|
320017|FONDO TT-701|FONDO TT-701|122|
320018|AV-102|AV-102|122|
320019|TT-1001|TT-1001|122|
320020|SALIDA SALEROS|SALIDA SALEROS|122|
320021|SALIDA MEROX|SALIDA MEROX|122|
320024|IE-116|IE-116|122|
320025|IC-218|IC-218|122|
320026|IC-317|IC-317|122|
320027|IC-402|IC-402|129|
320028|FONDO TT-102|FONDO TT-102|122|
320029|FONDO TT-202|FONDO TT-202|122|
320030|FONDO TT-302|FONDO TT-302|122|
320031|VACIO 1 - BA-801|VACIO 1 - BA-801|122|
320032|VACIO 2 - BOMBA NEUMATICA|VACIO 2 - BOMBA NEUMATICA|122|
320033|VACIO 1 - BA-804|VACIO 1 - BA-804|122|
320034|VACIO 2 - BA-404|VACIO 2 - BA-404|122|
320035|SALIDA IP-207|SALIDA IP-207|122|
320036|FONDO TT-401|FONDO TT-401|122|
320038|CARGA VACIO 2 - BA-401 S|CARGA VACIO 2 - BA-401 S|122|
320039|CARGA VACIO 2 - BB-401|CARGA VACIO 2 - BB-401|122|
320040|TOPPING 1 - AV-101|TOPPING 1 - AV-101|122|
320041|TOPPING 2 - AH-201|TOPPING 2 - AH-201|122|
320042|TOPPING 3 - AV-301|TOPPING 3 - AV-301|122|
320043|AV-702|AV-702|122|
320048|HORNO HH-701|HORNO HH-701|122|
320054|SALIDA LAGUNADO.|SALIDA LAGUNADO.|123|
320055|PLANTA FLUVIAL.|PLANTA FLUVIAL.|123|
321868|16371443|16371443|121|
321869|18340009|18340009|121|
321870|18547897|18547897|121|
321902|6183128|6183128|121|
321903|14288205|14288205|121|
321904|7261218|7261218|121|
321905|16861116|16861116|121|
321906|6050378|6050378|121|
321907|21985541|21985541|121|
321908|16387506|16387506|121|
321910|8287495|8287495|121|
321911|12292375|12292375|121|
321912|14057216|14057216|121|
321913|20408998|20408998|121|
321914|10594676|10594676|121|
322222|5939477|5939477|121|
322223|6039375|6039375|121|
322224|22087987|22087987|121|
322225|11376382|11376382|121|
322226|13240513|13240513|121|
322228|11127286|11127286|121|
322229|16221009|16221009|121|
322230|18402982|18402982|121|
322231|11446124|11446124|121|
322232|6184591|6184591|121|
322233|17758131|17758131|121|
322234|6047633|6047633|121|
322235|11218378|11218378|121|
322236|6180176|6180176|121|
322237|18112937|18112937|121|
322238|24774665|24774665|121|
322239|6262449|6262449|121|
322240|6178183|6178183|121|
322241|6180851|6180851|121|
322242|16387407|16387407|121|
322243|8374534|8374534|121|
322244|13255065|13255065|121|
322245|16072633|16072633|121|
322246|6185831|6185831|121|
322247|11218321|11218321|121|
322248|20144269|20144269|121|
322249|11270593|11270593|121|
322250|25002347|25002347|121|
322256|6180264|6180264|121|
322257|20173642|20173642|121|
322258|6187162|6187162|121|
322259|6176411|6176411|121|
322260|6244617|6244617|121|
322261|16604667|16604667|121|
322262|11873632|11873632|121|
322576|4621976|4621976|121|
322578|6175937|6175937|121|
322579|6179673|6179673|121|
322580|14335729|14335729|121|
322581|13201913|13201913|121|
322582|14057282|14057282|121|
322583|26449540|26449540|121|
322584|21417887|21417887|121|
322585|6185548|6185548|121|
322586|6180425|6180425|121|
322587|17523081|17523081|121|
322588|13246618|13246618|121|
322589|24289607|24289607|121|
322590|6073856|6073856|121|
322591|6176440|6176440|121|
322592|13060312|13060312|121|
322593|6126911|6126911|121|
322594|6181188|6181188|121|
322595|13245075|13245075|121|
322596|6187108|6187108|121|
322597|12577282|12577282|121|
322598|13245132|13245132|121|
322599|8601225|8601225|121|
322601|10315666|10315666|121|
322602|12336757|12336757|121|
322603|5469330|5469330|121|
322604|20182243|20182243|121|
322605|13507436|13507436|121|
322606|12115070|12115070|121|
322607|6180283|6180283|121|
322608|17052157|17052157|121|
322609|13504899|13504899|121|
322610|14953283|14953283|121|
322611|20971214|20971214|121|
322612|6262115|6262115|121|
322613|14494595|14494595|121|
322614|7622625|7622625|121|
322615|6175929|6175929|121|
322616|21418095|21418095|121|
322617|6177569|6177569|121|
322619|25262419|25262419|121|
322620|6179307|6179307|121|
322621|10409012|10409012|121|
322623|14438854|14438854|121|
322624|12577356|12577356|121|
322625|7881636|7881636|121|
322626|6171010|6171010|121|
322627|14288298|14288298|121|
322628|6064175|6064175|121|
322629|23164797|23164797|121|
322632|5094861|5094861|121|
322633|14057256|14057256|121|
322634|6222385|6222385|121|
322637|11784394|11784394|121|
322638|11549636|11549636|121|
322639|20515414|20515414|121|
322640|6246028|6246028|121|
322641|4706806|4706806|121|
322642|16267437|16267437|121|
322643|22831249|22831249|121|
322644|11857833|11857833|121|
322645|6178148|6178148|121|
322646|20144273|20144273|121|
322647|10695923|10695923|121|
322648|17758191|17758191|121|
322649|6029917|6029917|121|
322654|16072613|16072613|121|
322655|20590720|20590720|121|
322656|10500716|10500716|121|
322657|25280141|25280141|121|
322658|4364294|4364294|121|
322659|21690888|21690888|121|
322660|6177323|6177323|121|
322661|16459432|16459432|121|
322662|20144264|20144264|121|
322663|10930291|10930291|121|
322664|12948683|12948683|121|
322665|6080364|6080364|121|
322666|6181517|6181517|121|
322667|17052259|17052259|121|
322668|16646095|16646095|121|
322669|10679491|10679491|121|
326010|Tk 355 Potasa|Tk 355 Potasa|8|
326011|Tk 902 Acrilo|Tk 902 Acrilo|6|
326012|Tk 309 Acido|Tk 309 Acido|8|
326013|Tk 314  Aceite|Tk 314  Aceite|8|
326019|Tk 30-D9-121 Acido|Tk 30-D9-121 Acido|48|
326020|Tk 39-D9-201 Acido|Tk 39-D9-201 Acido|51|
326624|Cancha 1 Profundidad|Cancha 1 Profundidad|123|
326625|Cancha 2 Profundidad|Cancha 2 Profundidad|123|
326626|Cancha 3 Profundidad|Cancha 3 Profundidad|123|
326627|Cancha 4 Profundidad|Cancha 4 Profundidad|123|
333089|20144075|20144075|121|
333159|Tk 367 Acido Graso|Tk 367 Acido Graso|4|
336110|26358605|26358605|121|
343684|CIMA DESPOJ.LIVIANOS|CIMA DESPOJ.LIVIANOS|13|
350052|SALIDA DE HORNOS|SALIDA DE HORNOS|17|
351843|14206502|14206502|121|
352836|17234875|17234875|121|
352837|11789005|11789005|121|
352838|22495827|22495827|121|
352839|17460604|17460604|121|
352840|24114866|24114866|121|
352841|24656164|24656164|121|
352842|22393023|22393023|121|
352843|21521271|21521271|121|
354189|27081964|27081964|121|
354190|22690273|22690273|121|
354193|21803948|21803948|121|
354196|20494621|20494621|121|
354206|24961837|24961837|121|
354207|25445630|25445630|121|
354210|25082474|25082474|121|
354212|24344384|24344384|121|
354213|22438755|22438755|121|
354214|25814624|25814624|121|
354215|25812376|25812376|121|
354216|26356676|26356676|121|
354217|23290991|23290991|121|
354218|27081009|27081009|121|
355887|Salta|Salta|121|
360238|CIMA PYGAS|CIMA PYGAS|12|
360239|FONDO PYGAS|FONDO PYGAS|12|
363277|Cancha 6 Superficie|Cancha 6 Superficie|123|
363278|Cancha 6 Profundidad|Cancha 6 Profundidad|123|
365394|CAMION|CAMION|19|
366405|24656151|24656151|121|
366409|Especial|Especial|121|
367178|FONDO RERUN|FONDO RERUN|12|
368991|6068640|6068640|121|
373158|Pecom  SL|Pecom  SL|121|
374909|CIMA RERUN|CIMA RERUN|12|
377796|BASE NAFTA COMUN|BASE NAFTA COMUN|44|
379167|DOSIMETRIAS VAPORES ORGANICOS|DOSIMETRIAS VAPORES ORGANICOS|128|
380970|R7|R7|120|
380971|R9|R9|120|
380972|R10|R10|120|
380973|R11|R11|120|
380974|R12|R12|120|
380975|R13|R13|120|
380976|R14|R14|120|
383849|SURTIDOR|SURTIDOR|133|
383850|OTRO|OTRO|133|
385540|PC1|PC1|123|
385542|CAMION DE HOPO|CAMION DE HOPO|12|
385808|POZO N› H11|POZO N› H11|120|
385809|POZO N› H12|POZO N› H12|120|
385810|POZO N› H13|POZO N› H13|120|
385811|POZO N› H14|POZO N› H14|120|
385812|POZO N› H15|POZO N› H15|120|
385813|POZO N› H17|POZO N› H17|120|
385814|POZO N› H19|POZO N› H19|120|
385815|POZO N› H20|POZO N› H20|120|
385816|POZO N› H21|POZO N› H21|120|
385817|POZO N› H22|POZO N› H22|120|
385818|POZO N› H23|POZO N› H23|120|
385819|POZO N› H24|POZO N› H24|120|
385820|POZO N PE1|POZO N PE1|120|
385821|POZO N PE2|POZO N PE2|120|
385822|POZO N PE3|POZO N PE3|120|
385823|POZO N P1|POZO N P1|120|
385824|POZO N P4|POZO N P4|120|
385825|POZO N P5|POZO N P5|120|
385826|POZO N P7|POZO N P7|120|
385827|POZO N PC1|POZO N PC1|120|
386807|POZO N P7bis|POZO N P7bis|120|
386808|POZO N H13bis|POZO N H13bis|120|
387477|Pozo HF4|Pozo HF4|120|
387478|Pozo HF7|Pozo HF7|120|
387479|Pozo PF6|Pozo PF6|120|
388353|ESTACION DE SERVICIO|ESTACION DE SERVICIO|133|
388603|BALANZA - 8426|BALANZA - 8426|114|INSTRUMENT
388605|BALANZA- 8427|BALANZA- 8427|114|INSTRUMENT
388606|BALANZA- 1114173756|BALANZA- 1114173756|114|INSTRUMENT
388607|BALANZA- 1196|BALANZA- 1196|114|INSTRUMENT
388608|BALANZA -1114173756|BALANZA -1114173756|114|INSTRUMENT
388609|BALANZA - 68282|BALANZA - 68282|114|INSTRUMENT
388610|BALANZA- 152677|BALANZA- 152677|114|INSTRUMENT
388611|BALANZA - 529250|BALANZA - 529250|114|INSTRUMENT
388612|BALANZA - 92843|BALANZA - 92843|114|INSTRUMENT
388613|BALANZA B188008205|BALANZA B188008205|114|INSTRUMENT
388614|BALANZA -18138|BALANZA -18138|-1|INSTRUMENT
388615|BLZG - 105572|BLZG - 105572|114|INSTRUMENT
388617|DINAMOMETRO- 80SICI069|DINAMOMETRO- 80SICI069|114|INSTRUMENT
389134|CISTERNA BUQUE BUTADIENO|CISTERNA BUQUE BUTADIENO|15|
389145|PTA DE LINEA BENCENO|PTA DE LINEA BENCENO|44|
389147|BUQUE DE BENCENO|BUQUE DE BENCENO|44|
391027|PTA LINEA CTE AROM|PTA LINEA CTE AROM|44|
391031|TK TIERRA CTE AROM|TK TIERRA CTE AROM|44|
391091|POZO CR4|POZO CR4|120|
391092|POZO CR5|POZO CR5|120|
391093|POZO MO3|POZO MO3|120|
391094|POZO MO4|POZO MO4|120|
391095|POZO MO5|POZO MO5|120|
391096|POZO RM13|POZO RM13|120|
391252|POZO RM17|POZO RM17|120|
391257|POZO S9|POZO S9|120|
391258|POZO BR13|POZO BR13|120|
391259|POZO CR2|POZO CR2|120|
391260|POZO BR2|POZO BR2|120|
391261|POZO BR3|POZO BR3|120|
391262|POZO BR4|POZO BR4|120|
391263|POZO BR5|POZO BR5|120|
391264|POZO BR6|POZO BR6|120|
391265|POZO BR7|POZO BR7|120|
391266|POZO BR9|POZO BR9|120|
391267|POZO BR18|POZO BR18|120|
391268|POZO BR19|POZO BR19|120|
391269|POZO CR1|POZO CR1|120|
391270|POZO P1F|POZO P1F|120|
391271|POZO P2F|POZO P2F|120|
391272|POZO P3F|POZO P3F|120|
391273|POZO P4F|POZO P4F|120|
391274|POZO RM22|POZO RM22|120|
391275|POZO Z1.2|POZO Z1.2|120|
391276|POZO Z1.3|POZO Z1.3|120|
391277|POZO Z2|POZO Z2|120|
391278|POZO Z4|POZO Z4|120|
391279|POZO Z5|POZO Z5|120|
391280|POZO Z6|POZO Z6|120|
391281|POZO Z7|POZO Z7|120|
391282|POZO S2|POZO S2|120|
392584|ESPECTROFOTOMETRO A1078|ESPECTROFOTOMETRO A1078|114|INSTRUMENT
392585|BALANZA - 1120181806|BALANZA - 1120181806|114|INSTRUMENT
392590|ESPECTROFOTOMETRO  23203|ESPECTROFOTOMETRO  23203|114|INSTRUMENT
392591|ESPECTROFOTOMETRO  A187|ESPECTROFOTOMETRO  A187|114|INSTRUMENT
393701|TK509|TK509|44|
393703|Pta Linea Naf.Parf.Mezcla|Pta Linea Naf.Parf.Mezcla|44|
398200|23363138|23363138|134|
398201|23363365|23363365|134|
398202|25355996|25355996|134|
398203|25382732|25382732|134|
398204|25382257|25382257|134|
398205|27100778|27100778|134|
398206|23500508|23500508|134|
398207|25355781|25355781|134|
398208|27070977|27070977|134|
398209|26365029|26365029|134|
398210|26921869|26921869|134|
398211|26906014|26906014|134|
398212|4744902|4744902|134|
398213|12956390|12956390|134|
398214|11139647|11139647|134|
398215|4740524|4740524|134|
398216|8189170|8189170|134|
398217|12981721|12981721|134|
398218|11725146|11725146|134|
398219|16601088|16601088|134|
398220|20904030|20904030|134|
398221|17193018|17193018|134|
398222|4748303|4748303|134|
398223|25943786|25943786|134|
398224|4748149|4748149|134|
398225|11738260|11738260|134|
398226|8514973|8514973|134|
398227|10588267|10588267|134|
398228|20585798|20585798|134|
398229|12981503|12981503|134|
398230|10392541|10392541|134|
398231|16265368|16265368|134|
398232|21563020|21563020|134|
398233|12348421|12348421|134|
398234|23871798|23871798|134|
398426|25688266|25688266|134|
398427|16265393|16265393|134|
398428|14559804|14559804|134|
398429|8488608|8488608|134|
398430|13388816|13388816|134|
398431|7656533|7656533|134|
399202|LAND FARMING SUPERFICIE|LAND FARMING SUPERFICIE|123|
399207|LANDFARMING PROFUNDIDAD|LANDFARMING PROFUNDIDAD|123|
401232|Rx.Inter.Batch R85|Rx.Inter.Batch R85|6|
401233|Rx.final Batch R85|Rx.final Batch R85|6|
401240|Torres despoj.Interm R85|Torres despoj.Interm R85|6|
401241|Torres despoj.FINAL R85|Torres despoj.FINAL R85|6|
401527|PTA DE LINEA LPG|PTA DE LINEA LPG|12|
401529|FINAL DE CARGA LPG|FINAL DE CARGA LPG|12|
403674|PTA DE LINEA STY|PTA DE LINEA STY|21|
403676|BUQUE ESTIRENO|BUQUE ESTIRENO|21|
405448|22843425|22843425|121|
405449|30045511|30045511|121|
405450|24086277|24086277|121|
405455|27245222|27245222|121|
405648|18565995|18565995|121|
405649|6255230|6255230|121|
405653|28520681|28520681|121|
405723|26698066|26698066|121|
405724|8280688|8280688|121|
405725|6058485|6058485|121|
405726|16777941|16777941|121|
405727|22210844|22210844|121|
405728|24586412|24586412|121|
405729|22217074|22217074|121|
405730|22961459|22961459|121|
405731|6080675|6080675|121|
405732|23761116|23761116|121|
405733|14737083|14737083|121|
405839|fdo torre nn|fdo torre nn|10|
408928|TK NAFTA VIRGEN|TK NAFTA VIRGEN|44|
409658|PTA  LINEA  STY  ISLA  OESTE|PTA  LINEA  STY  ISLA  OESTE|21|
409659|PTA  LINEA  STY  ISLA  ESTE|PTA  LINEA  STY  ISLA  ESTE|21|
413430|PTA LINEA BASE OCTANICA|PTA LINEA BASE OCTANICA|44|
413783|Descarga de bombas en TK 207|Descarga de bombas en TK 207|48|
413786|TK NAFTA VIRGEN INTERMEDIO|TK NAFTA VIRGEN INTERMEDIO|44|
416184|26537260|26537260|121|
418285|BOMBEO A ICI|BOMBEO A ICI|44|
418287|BOMBEO A REFORMA|BOMBEO A REFORMA|44|
418481|16994546|16994546|121|
418482|14356434|14356434|121|
418483|6060149|6060149|121|
418485|6071627|6071627|121|
420650|7841655|7841655|121|
420651|13126273|13126273|121|
420652|14803631|14803631|121|
421553|OFF-GAS|OFF-GAS|48|
424068|E12  Entrada al cargadero (ben|E12  Entrada al cargadero (ben|135|
424069|E13 Talud de tanques|E13 Talud de tanques|135|
424070|E18  Bloq.dripolene a benceno|E18  Bloq.dripolene a benceno|135|
424071|E21  Bomba 32-D3-514|E21  Bomba 32-D3-514|135|
424266|E25 Entrada dripolene ( plant|E25 Entrada dripolene ( plant|135|
424267|E26  Entrada dripolene ( plant|E26  Entrada dripolene ( plant|135|
424268|E27  Entrada dripolene ( plant|E27  Entrada dripolene ( plant|135|
424269|E28 Entrada dripolene ( plant|E28 Entrada dripolene ( plant|135|
424270|E29  Entrada dripolene ( plant|E29  Entrada dripolene ( plant|135|
424272|E30  Entrada dripolene ( plant|E30  Entrada dripolene ( plant|135|
424274|E32  Asp. bomba 32-D3-512|E32  Asp. bomba 32-D3-512|135|
424275|E33 Drenaje de agua|E33 Drenaje de agua|135|
424276|E34  Recirc.bomba 32-D3-512|E34  Recirc.bomba 32-D3-512|135|
424277|E38  Bloq. filtro|E38  Bloq. filtro|135|
424278|E41  Bloq. filtro|E41  Bloq. filtro|135|
424279|E42  Bloq. filtro|E42  Bloq. filtro|135|
424280|E46  By-pass de lineas|E46  By-pass de lineas|135|
424281|E47  By-pass de lineas|E47  By-pass de lineas|135|
424299|E48  Asp. bomba desde camion|E48  Asp. bomba desde camion|135|
424300|E49  Bloq. recirc.bomba|E49  Bloq. recirc.bomba|135|
424301|E50  Bloq. desc. bomba|E50  Bloq. desc. bomba|135|
424302|E52  By-pass de lineas|E52  By-pass de lineas|135|
424303|E54  By-pass de lineas|E54  By-pass de lineas|135|
424304|E55  Bomba 32-D3-512|E55  Bomba 32-D3-512|135|
424305|E56  Bomba 32-D3-626|E56  Bomba 32-D3-626|135|
424306|E57  Entrada al tanque 32-D9-6|E57  Entrada al tanque 32-D9-6|135|
424307|E58  Bomba desc. de benceno|E58  Bomba desc. de benceno|135|
424308|E59 Entrada 32-D9-620|E59 Entrada 32-D9-620|135|
424309|E60 Entrada 32-D9-620|E60 Entrada 32-D9-620|135|
424310|E63  Bloqueo bomba de benceno|E63  Bloqueo bomba de benceno|135|
424784|PTA LINEA STY LOTE|PTA LINEA STY LOTE|21|
425798|Pie de Cuba Buque Sty|Pie de Cuba Buque Sty|50|
426807|Envio Bbas de Vacio|Envio Bbas de Vacio|4|
427768|6185644|6185644|121|
427769|13488379|13488379|121|
428197|TOE|TOE|136|
429705|Externo|Externo|-1|
434115|12336737|12336737|121|
434302|MANIFOLD DE LIVIANOS|MANIFOLD DE LIVIANOS|122|
434303|TK NAFTA VIRGEN SL|TK NAFTA VIRGEN SL|125|
434304|TK JP1|TK JP1|125|
434305|TK KEROSENE|TK KEROSENE|125|
434306|TK AGUARRAS|TK AGUARRAS|125|
434307|TK GAS OIL|TK GAS OIL|125|
434308|TK FUEL OIL|TK FUEL OIL|125|
434309|TK CARGA C. CATALITICO|TK CARGA C. CATALITICO|125|
434310|TK GAS OIL MARINO|TK GAS OIL MARINO|125|
434652|CARGA DESALADOR 1|CARGA DESALADOR 1|122|
434653|ENTRADA DESALADOR 1|ENTRADA DESALADOR 1|122|
434654|SALIDA DESALADOR 1|SALIDA DESALADOR 1|122|
434861|CALDERA VAPOR SAT.|CALDERA VAPOR SAT.|136|
434862|CALDERA VAPOR COND.|CALDERA VAPOR COND.|136|
436051|INICIAL BOMBEO|INICIAL BOMBEO|-1|
436052|FINAL BOMBEO|FINAL BOMBEO|-1|
436923|TK 530|TK 530|44|
439551|25378916|25378916|121|
439556|6047931|6047931|121|
439557|17079322|17079322|121|
440866|ENTRADA LAVADOR CAUSTICO|ENTRADA LAVADOR CAUSTICO|4|
440868|SALIDA LAVADOR CAUSTICO|SALIDA LAVADOR CAUSTICO|4|
441006|SALIDA BOMBA VACIO|SALIDA BOMBA VACIO|4|
441294|TK532|TK532|44|
441683|SOLV.PARAFINICO|SOLV.PARAFINICO|44|
443274|TOPPING|TOPPING|122|
443282|FONDO TT-702|FONDO TT-702|122|
443292|TK-GAS OIL|TK-GAS OIL|137|
443294|TK-GAS OIL MARINO|TK-GAS OIL MARINO|137|
443295|TK-JP1|TK-JP1|137|
443296|TK-NAFTA NORMAL|TK-NAFTA NORMAL|137|
443297|TK-NAFTA SUPER|TK-NAFTA SUPER|137|
443298|TK-NAFTA MAGNUM|TK-NAFTA MAGNUM|137|
443299|TK-NAFTA VIRGEN|TK-NAFTA VIRGEN|137|
443300|TK-CARGA C. CATALITICO|TK-CARGA C. CATALITICO|137|
443301|TK-IFO 60|TK-IFO 60|137|
443302|TK-FUEL OIL|TK-FUEL OIL|137|
443303|TK-IFO 180|TK-IFO 180|137|
444143|18778549|18778549|121|
444144|18759863|18759863|121|
444345|SALIDA API|SALIDA API|123|
447567|PTA LINEA ETBZ|PTA LINEA ETBZ|19|
448213|ENTRADA A TK|ENTRADA A TK|122|
448936|ENTRADA DESALADOR 2|ENTRADA DESALADOR 2|122|
448937|ENTRADA DESALADOR 3|ENTRADA DESALADOR 3|122|
448938|CARGA DESALADOR 2|CARGA DESALADOR 2|122|
448939|CARGA DESALADOR 3|CARGA DESALADOR 3|122|
449069|SALIDA DESALADOR 2|SALIDA DESALADOR 2|122|
449070|SALIDA DESALADOR 3|SALIDA DESALADOR 3|122|
449071|PURGA AGUA DESALADOR 1|PURGA AGUA DESALADOR 1|122|
449072|CAMION PYGAS|CAMION PYGAS|49|
449995|Tambor C3 Grande (D13-241)|Tambor C3 Grande (D13-241)|4|
449996|Fdo Tamb. Grande C3 (D13 241)|Fdo Tamb. Grande C3 (D13 241)|4|
449997|Cima Tamb. Grande C3 (D13 241)|Cima Tamb. Grande C3 (D13 241)|4|
450003|Aire R1|Aire R1|123|
450004|Aire R2|Aire R2|123|
450005|Aire R3|Aire R3|123|
450006|Aire R4|Aire R4|123|
450007|Aire R5|Aire R5|123|
450008|Aire PF1|Aire PF1|123|
450009|Aire PF2|Aire PF2|123|
450010|Aire PF3|Aire PF3|123|
450749|EFLUENTE EESS CHACO|EFLUENTE EESS CHACO|133|
451088|NAPA EESS|NAPA EESS|133|
451099|SUELO EESS|SUELO EESS|133|
453901|EFLUENTE EESS BS.AS.|EFLUENTE EESS BS.AS.|133|
453902|EFLUENTE EESS CORDOBA|EFLUENTE EESS CORDOBA|133|
453903|EFLUENTE EESS SANTA FE|EFLUENTE EESS SANTA FE|133|
456059|TK-IFO 120|TK-IFO 120|137|
456061|TK-IFO 30|TK-IFO 30|137|
456062|TK-IFO 380|TK-IFO 380|137|
456163|BARCO CRUDO|BARCO CRUDO|137|
456164|BARCO GAS OIL|BARCO GAS OIL|137|
456165|BARCO NAFTA NORMAL|BARCO NAFTA NORMAL|137|
456166|BARCO NAFTA SUPER|BARCO NAFTA SUPER|137|
456167|TK CRUDO|TK CRUDO|125|
456168|TK-CRUDO|TK-CRUDO|137|
